label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
0,0.0,0.008292,0.0,0.3,0.49925,1.0,0.01,0.3,0.064,0.0,0.0,0.0,0.3,29,1522,2038,415609,664216,664524,665447,676733,677367,681361,732535,737439,1147781,1150512,1150938,1163044,1528983,1529105,1533924,1536018,1536030,1934144,1934163,1934184,2022801,2022897
0,0.05,1.0,0.17,0.24,0.002359,0.034,0.28,0.56,0.568,0.1,0.7,0.0,0.26,14,1478,2032,505090,664217,664527,664710,676733,677367,677920,732127,737432,1147357,1150512,1150540,1163036,1528982,1528993,1534087,1536019,1536022,1934144,1934164,1966086,2022805,2048592
0,0.0,0.07131,0.03,0.1,0.114562,0.49,0.09,0.16,0.17,0.0,0.1,0.0,0.16,14,1475,2032,418615,664222,664522,664557,676733,677367,677480,732112,737432,1147358,1150516,1153183,1163036,1528982,1529880,1533924,1536018,1536022,1934145,1934163,1935087,2022801,2022897
0,0.0,0.167496,0.18,0.26,0.226094,0.164,0.11,0.54,0.176,0.0,0.3,0.0,0.26,14,1481,2035,415610,664218,664521,664672,676734,677367,677371,732236,737436,1147467,1150513,1150672,1163040,1528982,1529012,1533925,1536020,1536026,1934144,1934163,1934182,2022803,2022904
0,0.0,0.006633,0.15,0.32,0.402422,1.0,0.03,0.34,0.068,0.0,0.1,0.0,0.32,14,1522,2037,415609,664216,664522,666826,676734,677367,677371,733929,737438,1148963,1150513,1150779,1163042,1528984,1529105,1533924,1536018,1536028,1934144,1934163,1934184,2022801,2022897
0,0.0,0.772803,0.05,0.06,0.154516,0.128,0.05,0.06,0.128,0.0,0.1,0.0,0.06,22,1479,2032,415606,664216,664523,668096,676744,677367,681002,734114,737432,1149095,1150516,1150745,1163036,1528983,1528994,1534743,1536021,1536022,1934144,1934164,1934178,2022803,2022897
0,0.0,0.084577,0.11,0.02,0.215922,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,14,1589,2032,415606,664216,664527,664761,676733,677367,682068,732285,737432,1147544,1150521,1150706,1163036,1528982,1529159,1533924,1536018,1536022,1934144,1934164,1934178,2022801,2022897
0,0.05,0.006633,0.42,0.62,0.001906,0.082,0.01,0.68,0.068,0.1,0.1,0.0,0.64,14,1481,406287,651916,664218,664523,666752,676733,677367,678680,733795,1108282,1148345,1150513,1150544,1478199,1528984,1528997,1533932,1536019,1871242,1934146,1934168,1934179,2022803,2022898
0,0.0,0.004975,0.51,0.32,0.034375,0.116,0.49,0.82,0.31,0.0,0.7,0.0,0.32,14,1535,2035,415610,664218,664521,665130,676736,677367,677371,732716,737436,1147834,1150514,1150824,1163040,1528982,1529059,1533925,1536020,1536026,1934144,1934171,1934182,2022803,2027425
0,0.0,0.003317,1.0,0.44,0.183906,0.48,0.01,0.44,0.138,0.0,0.1,0.0,0.44,16,1484,2065,415610,664217,664522,665700,676733,677367,677522,732734,737467,1147964,1150514,1150575,1163078,1528984,1529003,1533925,1536020,1536060,1934146,1934165,1934182,2022803,2022908
0,0.05,0.006633,0.18,0.32,0.000266,0.032,0.03,0.32,0.17,0.1,0.2,0.0,0.32,15,1877,2035,415610,664216,664521,665142,676733,677367,682703,732687,737436,1147921,1150514,1154079,1163040,1528983,1530009,1533925,1536020,1536026,1934144,1934165,1934182,2022815,2023284
0,0.0,0.006633,0.0,0.1,0.109797,0.552,0.02,0.48,0.222,0.0,0.1,0.0,0.12,14,1700,2033,415607,664216,664522,666473,676733,677367,677954,732573,737433,1147816,1150514,1152312,1163037,1528983,1529790,1533924,1536018,1536023,1934144,1934163,1934181,2022801,2022897
0,0.0,0.006633,0.3,0.0,0.094453,0.0,0.0,0.02,0.026,0.0,0.0,0.0,0.0,14,1484,2032,415612,664216,664524,665299,676734,677367,677371,733200,738044,1147431,1150513,1150596,1163063,1528983,1529003,1533925,1536019,1536042,1934144,1934167,1934180,2022803,2022908
0,0.0,0.046434,0.02,0.0,0.048125,0.454,0.25,0.06,0.058,0.0,0.2,0.0,0.06,14,1482,2032,415608,664216,664524,667423,676733,677367,678303,732660,737434,1147896,1150512,1150539,1163038,1528982,1528995,1533924,1536018,1536024,1934144,1934164,1934180,2022801,2022897
1,0.15,0.003317,1.0,0.12,0.000359,0.008,0.03,0.14,0.012,0.1,0.1,0.0,0.08,18,1484,2032,415612,664224,664524,667575,676735,677367,681666,732999,738370,1147917,1150514,1150575,1163063,1528983,1529003,1533925,1536020,1536042,1934145,1934164,1934180,2022803,2022908
0,0.3,0.041459,0.03,0.2,3.1e-05,0.012,0.06,0.18,0.02,0.1,0.1,0.0,0.12,14,1636,2300,415938,664216,664522,664735,676735,677367,677377,732328,737711,1147388,1150513,1150989,1163338,1528982,1529345,1533924,1536018,1536308,1934144,1934163,1934371,2022801,2022897
1,0.75,0.004975,0.11,0.08,0.008,0.044,0.51,0.34,0.038,0.1,0.3,0.1,0.08,15,1481,2032,415606,664216,664524,666131,676733,677367,678958,732454,737432,1147704,1150514,1150578,1163036,1528985,1528997,1533927,1536021,1536022,1934144,1934165,1934178,2022803,2033942
0,0.25,0.003317,0.09,0.2,0.022109,0.078,0.06,0.74,0.076,0.0,0.1,0.0,0.36,16,1480,2504,416221,664216,664522,665059,676733,677367,677371,732402,737921,1147648,1150512,1150552,1163565,1528986,1528998,1533928,1536021,1536527,1934144,1934163,1934179,2022802,2022898
0,0.0,0.003317,0.06,0.0,0.025109,0.18,0.01,0.2,0.06,0.0,0.1,0.0,0.22,15,1529,5464,420290,664218,664522,664554,676733,677367,678778,732095,740959,1147345,1150512,1150758,1167004,1528982,1529116,1533925,1536020,1539668,1934144,1934168,1938090,2022809,2025899
0,0.0,0.0199,0.38,0.38,0.020203,0.098,0.03,0.76,0.094,0.0,0.1,0.0,0.38,18,1524,2032,418120,664216,664524,664593,676734,677367,678751,732096,737432,1147347,1150513,1150806,1163036,1528987,1529041,1533924,1536018,1536022,1934144,1934169,1934197,2022801,2022897
0,0.0,0.07131,0.15,0.28,0.044922,0.072,0.01,0.18,0.058,0.0,0.1,0.0,0.28,444,1567,2041,415617,664218,664524,666890,676733,677367,678299,733057,737442,1148232,1150512,1150836,1163047,1528984,1529111,1533925,1536020,1536033,1934144,1934163,1934194,2022811,2022985
1,0.05,0.016584,0.14,0.08,0.014016,0.026,0.03,0.28,0.312,0.1,0.3,0.0,0.12,16,1562,3615,417726,664216,664522,667416,676733,677367,677371,733350,739054,1148473,1150512,1150880,1164883,1528983,1529102,1533934,1536021,1537704,1934144,1934163,1935310,2022819,2025938
0,0.0,0.006633,0.01,0.04,0.160875,1.0,0.01,0.62,0.958,0.0,0.1,0.0,0.38,14,1764,2033,415607,664216,664523,664682,676733,677367,677371,732191,737433,1147453,1150512,1151886,1163037,1528982,1529576,1533924,1536018,1536023,1934144,1934166,1934181,2022801,2022897
0,0.25,0.006633,0.28,0.0,6.3e-05,0.0,0.73,0.5,0.0,0.1,1.0,0.0,0.0,14,1492,2032,476738,664219,664526,664814,676733,677367,677588,732093,737432,1147338,1150514,1150621,1163036,1528982,1529009,1533925,1536020,1536022,1934144,1934163,1945640,2022804,2022988
0,0.0,0.006633,0.2,0.16,0.186547,1.0,0.08,0.36,1.0,0.0,0.3,0.0,1.0,14,1517,33652,448857,664216,664522,664566,676733,677367,677395,732098,769758,1147348,1150513,1150645,1196183,1528987,1529029,1533974,1536019,1568570,1934144,1934163,1939145,2022802,2026335
1,0.6,0.006633,0.0,0.46,3.1e-05,0.012,0.12,0.46,0.046,0.2,0.2,0.0,0.12,21,1530,2037,415609,664216,664523,666089,676733,677367,678568,732250,737438,1147517,1150514,1151113,1163042,1528982,1529120,1533925,1536019,1536028,1934144,1934165,1934184,2022804,2023378
1,0.0,0.195688,0.0,0.0,0.005437,0.372,1.0,0.78,0.36,0.0,0.8,0.0,0.0,14,1475,2726,416102,664217,664522,664577,676733,677367,677385,732137,738156,1147333,1150512,1151370,1163815,1528982,1529578,1533924,1536018,1536772,1934144,1934163,1934660,2022801,2022897
0,0.1,0.008292,0.06,0.02,0.000188,0.002,0.02,0.02,0.002,0.1,0.1,0.0,0.02,14,1481,2035,415610,664216,664521,664640,676733,677367,677576,732493,737436,1147483,1150514,1150687,1163040,1528983,1529012,1533930,1536021,1536026,1934144,1934164,1934182,2022803,2022904
1,0.15,0.169154,0.02,0.02,1.6e-05,0.0,0.03,0.04,0.132,0.1,0.1,0.0,0.0,18,1475,2032,415606,664216,664526,664568,676734,677367,677464,732126,737432,1147380,1150513,1150538,1163036,1528982,1528992,1533924,1536018,1536022,1934144,1934163,1945174,2022801,2022897
0,0.0,0.004975,0.06,0.08,0.112469,0.184,0.05,0.08,0.606,0.0,0.1,0.0,0.08,14,1479,9810,425571,664220,664522,665632,676734,677367,677858,732619,745411,1147863,1150513,1150542,1171749,1528982,1528994,1533926,1536021,1544329,1934144,1934163,1934179,2022829,2022898
0,0.0,0.004975,0.11,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,19,1526,2032,415606,664216,664524,667454,676744,677368,677914,732572,737432,1147815,1150513,1150679,1163036,1528982,1529046,1534126,1536021,1536022,1934144,1934163,1935167,2022804,2023628
0,0.0,0.004975,0.44,0.16,0.124594,0.688,0.01,0.14,0.016,0.0,0.1,0.0,0.16,14,1492,3203,416415,664221,664522,664898,676733,677367,677444,732134,738635,1147394,1150514,1150621,1164407,1528984,1529009,1533925,1536020,1537273,1934144,1934163,1934918,2022804,2022929
0,0.05,0.074627,0.12,0.02,0.001094,0.012,0.01,0.22,0.02,0.1,0.1,0.0,0.1,31,1475,2044,415620,664217,664522,665009,676733,677367,678521,732140,737445,1147397,1150512,1150768,1163050,1528982,1529087,1533924,1536018,1536036,1934145,1934170,1934196,2022801,2022897
0,0.05,0.013267,0.46,0.0,0.002609,0.076,0.01,0.06,0.016,0.1,0.1,0.0,0.08,15,1492,2646,415927,664216,664522,665753,676734,677367,677505,732423,738066,1147672,1150512,1150583,1163356,1528984,1529009,1533925,1536020,1536679,1934144,1934163,1934509,2022804,2022903
0,0.25,0.20398,0.23,0.76,0.0,0.0,0.61,0.6,0.706,0.1,0.3,0.0,0.0,14,1499,2334,415994,664216,664522,664555,676734,677367,677375,732541,737746,1147336,1150512,1150547,1163375,1528988,1529010,1533925,1536020,1536344,1934144,1934163,1934576,2022802,2022905
0,0.0,0.026534,0.0,0.0,0.0,0.0,0.0,0.02,0.002,0.0,0.0,0.0,0.0,15,1477,2033,415607,664216,664523,664573,676733,677368,677371,732143,737433,1147343,1150513,1150563,1163037,1528990,1529001,1533925,1536020,1536023,1934145,1934169,1934181,2022802,2025202
0,0.0,0.47927,0.52,0.2,0.046312,0.112,0.28,0.54,0.704,0.0,0.6,0.0,0.4,14,1498,2962,416865,664216,664523,665329,676733,677367,677371,732514,738394,1147761,1150515,1150985,1164115,1528982,1529014,1533936,1536021,1537018,1934144,1934168,1934179,2022810,2023053
0,0.0,0.260365,0.04,0.08,0.505125,0.576,0.0,0.5,0.37,0.0,0.0,0.0,0.08,14,1522,2037,415609,664217,664522,667488,676733,677367,677371,735384,737438,1148713,1150513,1150833,1163042,1528982,1529117,1533924,1536018,1536028,1934144,1934164,1934184,2022801,2022897
1,0.0,0.008292,0.0,0.08,0.1575,0.308,0.19,0.88,0.256,0.0,0.2,0.0,0.08,16,1618,2032,481188,664216,664524,664623,676736,677367,677648,732203,737432,1147468,1150514,1151376,1163036,1528982,1529579,1533924,1536018,1536022,1934145,1934166,1934262,2022801,2022897
0,0.0,0.004975,0.04,0.0,0.407578,0.222,0.04,0.32,0.074,0.0,0.1,0.0,0.32,16,1599,54448,415872,664216,664522,665022,676749,677367,677371,732858,790808,1147796,1150512,1151149,1163293,1528987,1529428,1533924,1536018,1568181,1934144,1934167,1934197,2022801,2022897
0,0.1,0.004975,0.03,0.04,0.005859,0.032,0.02,0.32,0.032,0.1,0.1,0.0,0.04,14,1489,85042,418371,664216,664524,667992,676737,677367,677371,734254,818733,1149200,1150513,1150577,1197112,1528986,1529020,1533924,1536018,1618325,1934144,1934163,1934205,2022801,2022897
0,0.2,0.60199,0.35,0.32,0.005094,0.08,0.07,0.72,0.228,0.1,0.3,0.0,0.62,16,1482,2032,415608,664216,664524,664550,676733,677367,677407,732087,737434,1147334,1150512,1150539,1163038,1528982,1528995,1533924,1536018,1536024,1934144,1934163,1934180,2022801,2022897
0,0.0,0.004975,0.26,0.26,0.023656,0.028,0.09,0.26,0.246,0.0,0.3,0.0,0.26,14,1481,2035,415610,664216,664524,664672,676744,677367,677371,732236,737436,1147467,1150513,1150672,1163040,1528982,1529012,1533925,1536020,1536026,1934144,1934163,1934182,2022803,2022904
0,0.0,0.056385,1.0,0.28,0.008453,0.268,0.02,0.94,0.196,0.0,0.1,0.0,0.62,17,1492,30552,421494,664216,664522,666213,676734,677367,689415,733258,766266,1148393,1150512,1150659,1192848,1528984,1529068,1533925,1536019,1565436,1934144,1934163,1936057,2022804,2023012
0,0.15,0.006633,0.06,0.24,0.000922,0.024,0.2,0.98,1.0,0.2,1.0,0.0,0.24,84,1481,6837,421992,664225,664522,665372,676736,677367,680841,732461,742363,1147712,1150515,1150749,1168543,1528982,1528997,1533926,1536021,1541159,1934144,1934163,1934769,2022803,2023310
1,0.0,0.111111,0.36,0.1,0.098562,0.0,0.0,0.1,0.008,0.0,0.0,0.0,0.1,14,1480,2032,442519,664216,664522,664603,676749,677367,681294,732147,737432,1147403,1150517,1150785,1451608,1528982,1528998,1533932,1536021,1536022,1934144,1934163,1936215,2022814,2024409
1,0.0,0.004975,0.05,0.06,0.021344,0.006,0.02,0.06,0.006,0.0,0.2,0.0,0.06,16,1517,2032,428601,664221,664522,664592,676734,677367,677395,732098,737432,1147348,1150512,1150635,1183007,1528989,1529029,1534365,1536019,1555375,1934144,1934163,1934346,2022814,2030169
1,0.25,0.003317,0.13,0.12,0.000109,0.002,0.05,0.12,0.012,0.1,0.1,0.0,0.0,14,1483,2234,415858,664218,664524,664729,676733,677367,678006,732116,737643,1147368,1150512,1150558,1163266,1528983,1528996,1534016,1536019,1536240,1934144,1934166,1934179,2022806,2023007
1,0.0,0.004975,0.03,0.04,0.13925,0.012,0.06,0.04,0.012,0.0,0.1,0.0,0.04,17,1484,326302,416604,664216,664521,671513,676736,677367,688883,734768,1039681,1149591,1150512,1150595,1171225,1528982,1529013,1533925,1536019,1549664,1934144,1934163,1934182,2022803,2023015
0,0.0,0.003317,0.27,0.08,0.275531,0.0,0.0,0.12,0.002,0.0,0.0,0.0,0.12,14,1480,4863,419492,664216,664522,664571,676736,677367,677802,732092,740335,1147341,1150513,1150555,1166334,1528982,1528998,1533934,1536021,1539031,1934144,1934168,1934179,2022802,2022898
0,0.0,0.003317,0.04,0.08,0.068844,0.33,0.02,0.44,0.338,0.0,0.2,0.0,0.08,40,1498,2032,415606,664217,664524,666644,676734,677367,677371,733808,737432,1148858,1150513,1150598,1163036,1528983,1529014,1534357,1536021,1536022,1934145,1934164,1948162,2022803,2034326
0,0.0,0.004975,0.09,0.0,0.160688,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.02,16,1495,3042,416983,664216,664525,664584,676733,677367,677955,732092,738473,1147341,1150512,1150632,1164217,1528983,1529004,1534003,1536021,1537102,1934144,1934164,1934179,2022802,2022898
0,0.0,0.006633,0.07,0.08,0.030047,0.15,0.08,0.82,0.372,0.0,0.3,0.0,0.08,16,1562,43522,424067,664216,664522,664863,676734,677367,684771,732229,779278,1147497,1150513,1150968,1170385,1528982,1529102,1533937,1536020,1559783,1934144,1934168,1935668,2022803,2024025
0,0.0,0.004975,0.01,0.0,0.123344,0.0,0.0,0.02,0.008,0.0,0.0,0.0,0.0,16,1481,124476,419650,664216,664521,664671,676737,677367,677371,732237,859839,1147500,1150512,1150553,1281367,1528986,1528997,1534113,1536021,1658689,1934144,1934163,1937238,2022803,2025347
0,0.0,1.0,0.01,0.02,0.0,0.0,0.0,0.04,0.004,0.0,0.0,0.0,0.04,60,1496,2037,415609,664216,664524,664573,676735,677368,677371,732143,737438,1147343,1150512,1150713,1163042,1528990,1529055,1533924,1536018,1536028,1934144,1934166,1934184,2022801,2022897
0,0.0,0.004975,0.0,0.0,0.186656,0.196,0.04,0.02,0.04,0.0,0.1,0.0,0.0,14,1542,2032,415612,664216,664525,664671,676735,677367,677371,732237,737460,1147500,1150512,1150599,1163063,1528984,1529061,1533924,1536018,1536042,1934144,1934164,1934180,2022801,2022897
0,0.2,0.049751,0.0,0.12,0.020156,0.202,0.05,0.4,0.156,0.0,0.1,0.0,0.58,14,1477,2032,429880,664216,664524,664577,676735,677367,677372,732137,737432,1147333,1150513,1150639,1163036,1528982,1529018,1533925,1536019,1536022,1934144,1934163,1938114,2022802,2022902
0,0.0,0.20398,0.01,0.02,0.476141,0.0,0.0,0.02,0.002,0.0,0.0,0.0,0.02,15,1762,2033,415607,664217,664522,665158,676733,677367,677371,732191,737433,1147453,1150513,1152269,1163037,1528985,1529858,1533924,1536018,1536023,1934144,1934163,1934181,2022801,2022897
0,0.0,0.003317,0.0,0.0,0.0,0.0,0.0,0.04,0.004,0.0,0.0,0.0,0.0,14,1563,8576,420294,664216,664523,664756,676733,677368,677371,732182,744175,1147405,1150512,1150755,1167012,1528990,1529104,1533924,1536018,1539679,1934145,1934167,1934573,2022801,2022897
0,0.9,0.006633,0.03,0.14,0.012125,0.014,0.18,0.14,0.014,0.1,0.1,0.0,0.14,17,1480,2032,415606,664217,664522,664636,676733,677367,677372,732179,737432,1147439,1150513,1150555,1163036,1528982,1528998,1533925,1536021,1536022,1934145,1934163,1937442,2022802,2026810
0,0.25,0.069652,0.02,0.04,0.013375,0.012,0.11,0.04,0.058,0.1,0.2,0.0,0.04,15,1520,2055,415634,664217,664522,664598,676738,677367,677407,732087,737456,1147334,1150513,1150573,1163068,1528982,1529036,1533925,1536020,1536050,1934144,1934164,1934183,2022802,2022913
0,0.0,0.008292,1.0,0.0,1.0,0.0,0.0,0.04,0.058,0.0,0.0,0.0,0.02,14,1484,2032,415610,664219,664521,668599,676734,677368,684469,732275,737432,1147534,1150513,1150596,1163069,1528983,1529003,1533925,1536019,1536022,1934144,1934163,1934182,2022803,2022908
0,0.0,0.063018,0.12,0.1,0.033781,0.24,0.06,0.94,0.132,0.0,0.1,0.0,0.12,14,1481,2032,494098,664216,664522,664616,676733,677367,677536,732352,737432,1147438,1150513,1150544,1163036,1528982,1528997,1533943,1536019,1536022,1934144,1934164,1973387,2022814,2050164
0,0.0,0.006633,0.06,0.14,0.0,0.0,0.0,0.12,0.014,0.0,0.0,0.0,0.0,79,1477,150085,417260,664221,664523,664556,676735,677367,677794,732087,823309,1147334,1150513,1150639,1166577,1528989,1529018,1533925,1536020,1558797,1934144,1934163,1934209,2022802,2022909
1,0.5,0.026534,0.07,0.12,0.0,0.002,0.37,0.66,0.542,0.2,0.7,0.0,0.02,14,1480,13743,429897,664216,664525,664559,676735,677367,677401,732104,749400,1147343,1150513,1150555,1175881,1528982,1528998,1533943,1536019,1548423,1934144,1934163,1934179,2022803,2022898
1,0.0,0.004975,0.05,0.0,0.090016,0.048,0.04,0.0,0.01,0.0,0.1,0.0,0.0,14,1580,2032,439159,664216,664522,667262,676733,677367,683507,733098,737432,1148179,1150513,1150848,1163036,1528982,1529127,1533925,1536021,1536022,1934144,1934163,1945251,2022811,2023228
0,0.0,0.004975,0.01,0.0,0.414891,0.18,0.0,0.0,0.01,0.0,0.0,0.0,0.0,17,1481,40210,418977,664216,664522,666560,676733,677367,678497,732972,776179,1148167,1150513,1150544,1202758,1528984,1528997,1534012,1536021,1575204,1934144,1934163,1935717,2022809,2024008
1,0.0,0.028192,0.02,0.0,0.133437,0.15,0.03,0.0,0.078,0.0,0.2,0.0,0.0,14,1484,2032,418283,664216,664522,664742,676733,677367,679545,733306,737432,1147586,1150512,1150595,1168449,1528982,1529013,1533925,1536019,1543621,1934144,1934164,1934587,2022803,2023603
0,0.0,0.003317,0.0,0.0,0.214031,0.02,0.03,0.0,0.056,0.0,0.3,0.0,0.0,14,1481,2032,415754,664216,664521,664672,676736,677367,677371,732236,737432,1147467,1150513,1150544,1163625,1528984,1528997,1533925,1536021,1536891,1934144,1934163,1934259,2022803,2022993
0,0.0,0.00995,0.01,0.06,0.168187,0.0,0.0,0.74,0.006,0.0,0.0,0.0,0.84,14,1496,2038,415609,664216,664522,668878,676743,677367,697027,733606,737439,1148691,1150514,1150952,1163044,1528982,1529039,1533924,1536018,1536030,1934144,1934163,1934184,2022801,2022897
0,0.0,0.519071,0.06,0.16,0.366109,0.016,0.01,0.14,0.016,0.0,0.1,0.0,0.16,14,1483,5217,419962,664218,664522,664692,676733,677367,677371,732188,740691,1147449,1150524,1151032,1166721,1528984,1528996,1533947,1536021,1539391,1934144,1934164,1936219,2022806,2025094
0,0.05,0.003317,0.0,0.0,0.016188,0.066,0.03,0.66,0.21,0.1,0.2,0.0,0.0,14,1570,3189,415674,664216,664521,665829,676739,677367,699865,732210,738620,1147455,1150512,1150718,1163110,1528985,1529112,1533924,1536018,1536091,1934144,1934163,1934227,2022801,2022897
0,0.0,0.003317,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1495,2032,415606,664216,664523,664553,676733,677368,677371,732102,737432,1147339,1150517,1150608,1163036,1528990,1529004,1534187,1536021,1536022,1934144,1934163,1934730,2022803,2074233
0,0.0,0.147595,0.0,0.14,0.000172,1.0,0.0,0.14,0.108,0.0,0.0,0.0,0.08,15,1553,2033,415607,664216,664521,664688,676733,677367,677563,732142,737433,1147400,1150513,1151192,1163037,1528982,1529335,1533924,1536018,1536023,1934144,1934164,1934181,2022801,2022897
0,0.3,0.006633,0.04,0.42,0.011047,0.064,0.06,0.64,0.068,0.2,0.2,0.0,0.42,14,1475,6161,417141,664216,664524,666337,676733,677367,678550,733717,741690,1148584,1150513,1150986,1167785,1528982,1529263,1533924,1536018,1540443,1934146,1934164,1934281,2022801,2022897
0,0.0,1.0,0.16,0.08,0.294469,0.0,0.0,0.04,0.648,0.0,0.0,0.0,0.08,14,1479,2032,415948,664216,664522,666893,676737,677367,727513,732434,737432,1147681,1150513,1150542,1163036,1528983,1528994,1533948,1536020,1536022,1934144,1934163,1934273,2022803,2022959
0,0.0,0.006633,0.01,0.0,0.0735,0.302,0.01,0.22,0.282,0.0,0.1,0.0,0.0,14,1479,24466,440752,664216,664522,664619,676737,677367,677588,732093,760412,1147338,1150514,1150550,1187008,1528984,1528994,1533928,1536021,1559374,1934144,1934166,1940678,2022821,2027961
0,0.0,0.011609,0.01,0.02,0.044703,0.0,0.0,0.22,0.018,0.0,0.0,0.0,0.02,14,1486,2113,415717,664216,664525,666017,676733,677367,680602,732511,737518,1147758,1150514,1152139,1163139,1528989,1529284,1533924,1536018,1536119,1934144,1934165,1934252,2022801,2022897
0,0.0,0.006633,0.43,0.2,0.540828,0.0,0.0,0.32,0.1,0.0,0.0,0.0,0.3,22,1495,2032,424884,664218,664524,666790,676733,677367,677371,733450,737432,1148557,1150512,1150632,1172123,1528986,1529004,1533973,1536021,1536022,1934144,1934163,1937348,2022824,2028358
0,0.0,0.079602,0.13,0.2,0.094453,0.974,0.01,0.24,0.168,0.0,0.1,0.0,0.24,16,1497,2033,415607,664216,664522,664771,676737,677367,677521,732185,737433,1147446,1150513,1150625,1163037,1528984,1529040,1533924,1536018,1536023,1934144,1934163,1934181,2022801,2022897
0,0.05,0.003317,0.0,0.0,0.011766,0.0,0.01,0.0,0.0,0.1,0.1,0.0,0.0,14,1487,3355,415693,664217,664524,665295,676734,677367,677618,732213,738793,1147479,1150512,1150541,1163231,1528984,1529006,1533924,1536018,1537353,1934145,1934167,1934185,2022801,2022897
1,0.0,1.0,0.0,0.0,0.050234,0.006,0.13,0.06,0.026,0.0,0.3,0.0,0.0,17,1623,2263,415689,664216,664522,665287,676733,677367,677371,732925,737675,1147662,1150513,1150909,1163301,1528982,1529222,1533925,1536021,1536274,1934144,1934164,1934189,2022805,2022901
